Id,PersonenGruppe,Produkt1,Produkt2,Produkt3,Produkt4,Produkt5,Produkt6,Produkt7,Produkt8,Produkt9,Produkt10,Produkt11
46926,1,1,1,0,1,0,0,0,0,1,0,0
46927,1,1,0,0,0,0,0,1,0,1,0,0
46928,2,0,0,1,0,0,0,1,0,0,0,0
46929,3,1,0,0,0,0,1,1,0,1,0,1
46930,2,1,0,1,0,0,0,0,0,1,0,1
46931,2,0,1,1,0,0,0,0,0,0,0,0
46932,3,1,1,0,0,1,0,0,0,1,0,0
46933,1,1,0,1,0,0,0,1,0,0,0,0
46934,3,1,0,0,0,0,0,0,1,1,1,0
46935,3,0,0,0,1,1,0,0,1,0,1,1
46936,3,1,0,0,1,0,0,1,0,1,0,0
46937,2,0,1,0,0,0,0,0,1,0,1,0
46938,3,0,0,1,1,0,0,0,0,0,1,0
46939,2,0,0,1,0,0,0,0,0,0,0,1
46940,2,0,0,0,1,0,0,1,0,0,0,1
46941,2,0,1,0,1,0,0,0,1,1,0,0
46942,3,0,0,0,1,1,0,1,0,0,0,0
46943,1,0,1,1,0,0,0,0,0,0,0,0
46944,2,1,0,1,0,0,0,0,0,1,0,1
46945,2,0,0,0,0,0,0,0,1,0,1,0
46946,1,0,0,0,0,0,0,1,0,0,0,1
46948,2,0,0,1,0,0,0,0,0,1,1,0
46949,1,0,1,0,0,0,0,0,0,0,1,0
46950,2,1,0,0,0,0,0,1,1,0,0,0
46951,1,0,0,0,0,0,0,1,0,0,0,0
46952,1,0,0,0,0,0,0,0,1,1,0,1
46953,1,0,1,0,0,0,0,0,0,0,0,0
46955,1,0,1,0,0,0,0,0,0,1,0,0
46956,1,1,0,1,0,1,0,1,0,1,0,0
46957,1,0,0,0,0,0,0,0,0,1,1,0
46958,3,0,0,1,0,0,0,0,0,1,1,0
46959,3,0,0,0,1,0,0,1,1,0,0,1
46960,2,0,1,0,0,0,1,0,0,0,0,0
46961,1,0,0,0,0,0,0,0,1,0,0,0
46962,3,1,1,0,0,0,1,0,0,1,1,0
46963,2,0,1,0,0,1,0,1,0,0,0,0
46964,2,0,1,0,1,0,0,0,0,0,0,1
46965,1,0,0,1,0,0,0,0,0,0,0,0
46966,3,0,0,0,0,0,0,0,0,0,1,1
46967,3,0,0,0,0,0,1,0,0,0,0,1
46968,2,0,0,1,0,0,0,0,0,0,0,1
46969,1,0,1,1,0,0,0,1,0,1,0,0
46970,2,0,0,1,1,1,0,0,1,1,0,0
46971,2,0,0,0,1,0,0,1,1,0,0,0
46972,3,1,0,1,0,0,0,0,0,0,0,0
46973,2,0,1,1,0,0,1,0,0,0,0,0
46974,2,0,0,0,0,0,1,0,0,1,0,0
46975,1,0,1,0,0,0,0,0,0,0,1,0
46976,3,0,1,1,0,0,0,1,0,1,0,1
46977,2,0,0,0,0,1,0,0,0,0,0,0
46978,2,0,0,0,0,0,1,0,0,1,0,0
46979,1,0,0,1,0,0,0,0,0,0,0,0
46980,2,0,0,0,1,0,0,1,0,1,1,0
46981,1,0,0,0,0,0,0,1,0,0,0,0
46982,2,0,0,0,0,0,0,0,0,0,1,0
46983,1,0,1,0,1,0,0,1,0,0,0,0
46984,1,0,1,0,0,0,0,0,0,0,1,0
46985,2,0,0,0,0,1,0,0,1,1,0,0
46986,2,1,0,0,0,1,0,0,0,0,0,0
46987,3,0,0,0,1,0,0,0,0,0,0,1
46988,2,1,1,0,0,0,0,0,0,1,0,0
46989,1,1,1,0,0,0,0,0,0,0,0,1
46990,3,0,0,1,1,1,0,1,1,0,1,0
46991,1,0,1,0,0,0,0,0,1,0,0,0
46992,2,1,1,0,0,0,1,0,0,1,1,0
46993,2,1,0,0,0,0,1,0,0,0,0,1
46995,2,0,0,0,0,0,0,0,0,1,0,1
46996,2,1,0,1,0,1,0,0,0,1,1,1
46997,3,0,0,0,1,1,0,0,1,1,0,1
46998,3,0,0,1,1,0,0,1,0,0,0,0
46999,1,0,0,0,0,0,0,1,0,1,0,0
47000,1,0,1,0,0,0,0,1,0,0,0,0
47001,1,0,1,0,0,0,0,0,1,1,0,0
47002,2,0,0,1,0,1,1,0,0,1,1,0
47003,3,0,1,0,1,1,0,0,1,0,0,0
47004,1,0,0,0,1,0,0,1,0,1,0,0
47005,3,0,0,0,1,0,0,0,0,0,0,0
47006,3,0,0,0,0,1,0,0,1,0,0,0
47007,3,0,0,1,1,0,0,0,1,0,0,0
47008,2,0,1,1,0,0,0,1,0,1,1,0
47009,2,0,0,1,0,1,0,0,1,0,1,0
47010,1,0,1,0,0,0,0,0,0,1,1,0
47011,2,0,0,0,0,0,0,1,0,1,0,0
47012,3,1,0,0,0,0,0,1,0,1,1,0
47013,1,0,0,0,0,0,0,1,1,0,0,1
47014,3,1,0,0,1,0,0,0,0,1,0,1
47015,3,1,0,0,0,1,0,0,1,0,0,0
47016,1,0,1,0,0,0,0,0,0,0,0,0
47017,3,1,1,1,1,0,0,0,0,0,0,0
47018,3,0,1,0,0,0,0,0,0,0,0,1
47019,2,0,1,0,0,0,0,0,1,0,0,0
47020,1,0,1,0,0,0,0,0,0,0,0,0
47021,3,0,1,1,0,1,0,0,0,1,0,0
47022,2,0,1,1,0,0,0,1,0,0,0,0
47023,3,1,0,0,0,0,0,0,0,1,0,1
47024,1,0,1,0,1,0,0,0,1,0,0,0
47025,1,0,0,1,0,0,0,0,0,1,0,0
47026,1,0,0,1,0,0,0,0,0,0,0,0
47027,2,0,1,0,0,0,0,0,0,1,0,0
47028,3,1,0,0,0,1,1,0,0,1,0,0
47029,1,0,1,0,0,0,0,0,0,0,1,0
47030,2,0,1,0,0,0,0,0,0,1,0,0
47031,1,0,0,0,0,0,0,0,0,0,0,1
47032,1,0,0,0,0,1,0,0,0,0,1,0
47033,3,0,0,0,1,0,0,1,0,0,0,0
47034,1,0,0,0,0,0,0,0,0,1,0,0
47035,3,0,0,0,0,1,0,0,0,1,0,0
47036,2,0,0,0,0,0,0,0,0,0,1,1
47037,1,0,0,1,0,0,0,0,0,0,0,1
47038,1,1,1,0,0,0,0,0,1,0,0,0
47039,2,0,0,1,0,0,0,0,0,1,0,0
47040,3,0,0,0,0,0,0,0,1,0,1,0
47041,1,0,1,0,0,0,0,0,0,0,0,0
47042,1,0,0,1,0,0,0,0,0,1,1,0
47043,1,1,1,0,0,0,0,0,1,0,1,0
47044,1,1,1,0,0,0,0,0,0,0,1,0
47045,3,0,0,0,0,0,0,0,0,1,1,0
47046,2,1,1,0,0,1,0,0,0,1,0,0
47047,3,0,0,0,1,1,0,1,0,0,1,1
47048,3,0,0,1,0,1,0,0,0,1,0,0
47049,3,1,0,1,0,0,1,0,0,1,1,1
47050,1,0,1,1,1,0,1,0,0,0,0,0
47051,3,0,0,0,0,0,0,0,1,1,1,1
47052,1,0,1,0,0,0,0,0,0,0,0,1
47053,2,0,1,0,0,0,0,0,0,0,0,0
47054,2,0,1,0,0,0,0,0,1,0,0,0
47055,2,0,1,0,0,0,0,0,0,1,1,0
47056,1,0,0,0,0,0,0,0,1,0,0,1
47057,3,1,0,0,0,0,0,0,0,0,1,0
47058,1,0,0,0,0,1,0,0,0,0,0,0
47059,1,1,1,0,1,0,1,0,1,0,0,1
47062,3,0,0,0,0,0,0,1,0,0,1,0
47063,3,0,1,0,0,0,0,0,1,1,1,0
47064,1,0,0,0,0,0,1,1,0,0,1,0
47065,2,0,1,0,0,0,0,0,0,1,0,0
47066,1,0,0,0,0,0,0,0,1,0,0,0
47067,3,0,0,0,0,0,1,0,1,0,0,0
47068,2,0,0,0,0,1,0,0,1,0,0,0
47069,1,1,0,0,0,0,0,1,0,0,0,0
47070,1,1,0,0,0,0,0,0,0,0,0,0
47071,3,0,1,0,0,0,0,0,0,0,0,0
47072,1,0,0,0,0,0,0,0,0,0,0,1
47073,1,0,0,0,0,1,0,1,0,0,0,0
47074,3,0,1,0,0,1,0,0,0,1,1,1
47075,3,1,0,0,0,0,0,1,0,0,0,0
47076,2,0,0,0,0,0,0,1,0,0,0,0
47077,2,0,1,0,0,0,0,1,0,1,0,0
47078,1,0,0,1,0,0,0,0,0,0,0,0
47079,3,0,0,1,0,0,0,1,0,0,1,0
47080,1,0,0,0,0,0,0,1,0,1,1,0
47081,2,0,0,1,1,1,0,0,0,0,1,0
47082,1,1,1,1,1,0,0,0,0,0,1,0
47083,3,0,0,1,1,0,0,0,0,1,1,1
47084,3,0,1,0,0,0,1,0,1,0,0,0
47085,2,0,0,0,0,0,0,0,0,0,1,0
47086,2,0,1,1,0,0,0,0,1,0,0,0
47087,2,0,0,0,0,0,0,0,0,1,1,0
47088,1,0,1,0,0,0,0,0,1,1,0,0
47089,3,0,0,0,0,0,0,1,1,0,0,0
47090,3,0,0,1,0,1,1,0,1,1,0,1
47092,2,0,0,1,0,0,0,0,0,0,0,1
47093,1,0,1,1,0,0,1,0,1,1,0,0
47094,3,0,0,0,0,0,1,0,0,0,0,0
47095,2,0,1,1,1,0,0,0,0,0,0,0
47096,3,0,1,1,0,1,0,0,0,1,0,0
47097,1,1,1,0,0,0,0,1,0,0,0,0
47098,1,0,0,0,0,0,0,1,0,1,0,0
47100,2,1,0,1,0,0,0,0,0,1,0,0
47101,3,0,0,1,0,0,0,0,0,0,0,1
47102,1,0,0,0,0,0,0,1,1,0,0,0
47103,3,0,0,0,0,0,0,1,0,0,0,1
47104,3,0,0,0,1,0,0,0,0,0,0,1
47105,2,1,0,0,1,0,0,0,1,1,1,1
47106,3,0,0,0,0,0,0,0,1,0,0,0
47107,3,0,1,0,0,0,0,1,0,0,0,0
47108,1,0,1,0,0,0,0,0,0,0,0,0
47109,1,1,0,0,0,0,0,0,0,1,0,0
47110,2,1,1,0,0,0,0,1,0,0,0,1
47111,2,0,1,1,0,0,0,0,1,1,0,0
47112,2,0,0,0,1,0,0,0,0,0,0,0
47113,3,1,0,0,0,0,0,1,1,1,0,0
47114,1,0,0,0,0,1,0,0,0,0,0,0
47116,1,0,1,0,1,0,0,0,0,0,0,0
47117,2,0,1,0,0,0,0,1,1,1,0,0
47118,3,1,1,0,0,0,0,1,0,1,1,0
47119,3,1,0,0,0,0,1,0,1,1,0,0
47120,2,0,1,1,0,0,1,0,0,0,0,1
47121,3,0,0,0,0,1,0,1,1,1,0,0
47122,1,0,0,0,0,0,0,0,0,0,1,0
47123,1,0,1,0,0,0,0,0,0,0,0,0
47124,1,1,0,0,0,1,0,0,0,0,1,1
47125,1,0,0,1,0,0,0,0,0,0,1,0
47126,1,0,0,0,0,0,0,0,0,0,0,1
47127,1,0,1,0,0,0,0,0,0,0,0,0
47128,3,1,0,0,0,0,0,0,0,0,0,0
47129,3,0,1,0,1,0,0,1,1,1,1,0
47130,3,1,0,0,0,0,0,0,0,0,1,1
47131,3,0,0,0,0,0,0,1,1,1,0,1
47132,1,0,0,1,0,0,0,0,0,1,0,0
47133,3,0,0,0,0,0,1,0,0,0,0,0
47134,1,1,1,1,0,1,0,1,0,0,1,1
47135,2,0,0,0,0,1,0,0,0,1,0,0
47136,1,1,0,0,0,0,0,0,1,0,1,0
47137,2,0,0,1,1,0,0,0,0,0,1,0
47138,2,0,0,0,0,0,0,0,0,1,0,0
47139,3,1,0,1,0,1,0,0,0,0,0,0
47140,1,0,1,0,0,1,0,0,0,1,0,0
47141,3,1,0,0,0,0,0,1,1,0,0,0
47142,2,0,1,0,0,0,0,1,1,0,0,0
47143,3,0,0,0,1,0,0,0,0,0,0,0
47145,2,0,1,0,1,0,0,0,1,0,0,0
47146,1,0,1,0,0,0,0,0,0,0,1,0
47147,3,0,0,0,0,1,0,1,0,1,1,0
47148,3,0,0,0,0,1,1,0,1,0,1,0
47149,3,0,0,0,0,0,1,0,0,0,1,0
47150,1,0,0,0,0,0,0,1,0,1,1,0
47151,3,0,0,0,0,1,0,0,0,0,1,1
47152,2,0,0,0,0,0,1,0,1,0,0,0
47153,3,0,0,0,0,0,0,1,1,1,0,0
47154,3,0,0,1,0,0,1,0,0,0,0,0
47155,2,1,1,1,0,0,1,0,0,1,0,0
47156,3,0,1,1,0,1,0,0,0,1,0,0
47157,3,0,1,0,1,0,0,0,0,0,0,0
47158,2,1,0,1,0,0,0,0,0,0,0,0
47160,1,0,0,0,0,0,0,0,0,1,0,0
47161,3,0,0,0,0,0,1,0,0,0,0,1
47162,3,0,0,1,0,0,1,0,0,1,0,1
47163,1,0,1,0,1,0,0,0,0,0,0,0
47164,1,1,0,0,0,0,0,0,0,0,0,1
47165,1,1,0,1,0,0,0,1,0,0,0,0
47166,2,1,1,0,0,0,0,0,0,0,0,0
47167,2,1,0,0,0,0,0,0,0,0,0,0
47168,2,0,1,0,0,0,0,1,0,0,0,0
47169,2,0,0,0,0,0,0,0,1,1,0,0
47170,2,0,0,1,0,0,0,0,0,0,0,0
47171,2,0,1,1,1,0,1,0,0,0,0,0
47172,2,0,0,0,0,1,0,0,0,0,0,0
47173,1,0,0,1,0,0,0,0,0,0,0,0
47174,2,1,0,1,0,0,0,0,0,0,1,0
47175,1,0,1,0,0,0,0,0,0,0,0,0
47176,2,0,1,0,1,0,0,0,0,0,0,1
47177,3,0,1,0,1,1,1,0,0,1,0,0
47178,3,0,0,1,0,0,0,1,0,0,1,1
47179,1,0,0,1,0,0,0,0,0,1,1,0
47180,2,0,0,0,1,1,0,0,0,0,0,0
47182,3,1,1,1,0,0,1,0,0,0,0,1
47183,3,1,0,1,1,0,0,1,0,0,0,1
47184,2,0,0,0,0,0,0,0,0,0,1,0
47185,1,0,0,1,0,1,0,1,0,0,0,0
47186,2,0,1,1,0,0,0,0,0,1,1,0
47187,3,0,0,1,1,0,0,0,0,1,1,0
47189,1,1,1,1,0,0,0,0,0,1,0,0
47190,3,0,0,0,0,1,0,0,0,0,1,0
47191,1,0,0,1,0,0,0,1,0,0,0,0
47192,2,0,1,1,0,0,0,0,0,0,0,1
47193,2,1,0,0,0,0,0,1,0,1,1,0
47194,1,0,1,1,0,0,0,0,0,0,0,0
47195,2,0,0,1,0,0,1,1,0,0,0,1
47196,3,0,0,0,0,0,0,0,0,1,0,1
47197,2,0,1,0,1,0,0,0,0,0,1,0
47198,2,0,1,0,1,0,1,0,1,1,0,1
47199,2,0,0,0,0,0,0,0,0,0,1,0
47200,1,1,0,0,1,0,0,0,1,1,0,1
47201,2,0,0,0,0,0,0,0,1,0,1,1
47202,3,1,0,0,0,0,0,0,0,0,1,0
47203,2,0,0,0,0,0,0,1,0,1,0,0
47204,3,0,0,1,0,1,0,0,1,1,0,1
47205,1,0,1,0,0,0,0,1,0,1,0,0
47206,3,0,0,0,1,1,0,1,0,1,0,0
47207,3,1,0,0,1,0,0,0,0,0,1,1
47208,2,0,1,0,0,0,0,0,0,0,0,0
47209,3,0,0,0,1,1,0,0,0,1,0,1
47210,1,0,1,0,0,0,1,0,0,1,0,0
47211,1,0,1,1,0,0,0,0,0,0,1,0
47212,2,0,1,0,0,0,0,1,0,1,0,1
47213,1,0,1,1,0,1,0,0,1,1,0,1
47214,3,1,0,0,1,0,0,0,0,1,1,0
47215,1,0,0,0,0,0,0,0,1,1,1,0
47216,1,0,0,0,0,0,0,0,0,1,0,0
47217,1,1,0,1,0,0,1,0,0,0,0,0
47218,1,0,1,0,0,0,0,0,0,0,1,0
47219,3,1,0,0,0,0,0,0,1,1,1,0
47220,3,0,1,1,0,0,0,1,0,1,0,0
47221,2,0,0,0,1,0,0,0,0,0,0,0
47222,1,0,1,0,0,0,0,0,0,0,1,0
47223,2,0,1,0,1,0,0,1,1,1,0,1
47225,2,0,1,0,0,0,0,0,1,0,0,0
47226,3,1,0,1,1,0,0,0,1,0,0,0
47227,3,0,1,0,0,0,0,0,0,1,1,0
47228,2,1,0,0,0,0,0,0,0,1,1,0
47229,1,0,0,1,0,0,0,0,0,1,0,0
47230,1,0,1,1,0,0,0,0,0,1,0,0
47231,2,1,0,0,0,0,0,0,0,0,0,0
47232,2,0,1,1,0,1,0,1,0,0,0,0
47233,3,0,0,0,0,1,0,0,0,0,0,1
47234,2,0,0,1,0,0,0,1,0,0,1,0
47235,3,1,1,0,0,0,0,0,0,0,0,1
47236,1,0,0,0,0,0,0,0,0,0,1,1
47237,3,0,1,0,0,0,0,1,0,0,0,1
47238,1,0,1,0,1,0,0,0,0,1,0,1
47239,2,1,1,0,0,1,0,0,0,0,0,0
47240,3,0,0,1,0,0,0,1,0,1,0,0
47241,2,0,0,1,0,1,0,0,0,0,1,0
47242,2,0,0,0,1,0,0,0,1,0,0,0
47243,2,0,1,0,0,0,0,0,1,0,0,0
47244,2,0,1,1,0,0,0,0,0,0,1,0
47245,3,0,0,1,0,1,0,1,0,0,0,0
47246,1,0,0,0,0,0,0,0,0,0,1,0
47247,3,1,0,0,0,0,0,0,0,0,1,0
47248,2,0,0,0,0,1,0,0,1,0,0,0
47249,2,0,0,1,0,0,0,0,0,0,0,1
47250,3,1,0,0,1,0,0,1,1,1,0,1
47251,3,0,1,0,0,0,0,0,0,1,0,0
47252,1,0,0,0,0,0,0,0,0,1,0,1
47253,1,0,0,0,0,0,0,1,0,0,0,0
47254,1,0,0,0,0,1,0,0,0,1,0,0
47255,2,1,0,0,0,0,0,0,0,0,0,0
47256,3,1,0,1,0,0,0,1,0,1,0,1
47257,1,1,0,1,0,0,0,1,0,1,0,0
47258,1,0,1,0,0,0,0,1,0,0,0,0
47259,2,0,0,0,0,0,0,0,0,0,0,1
47260,3,0,1,1,1,0,1,0,0,0,0,0
47261,3,0,0,0,0,0,0,0,0,1,0,0
47262,1,1,0,0,0,0,0,0,0,0,0,0
47263,1,0,0,1,1,0,0,0,0,1,0,1
47264,3,1,0,0,0,0,0,1,0,1,1,1
47265,3,1,0,1,0,0,0,0,0,1,0,0
47266,1,0,1,0,0,0,0,1,0,0,0,0
47267,3,1,0,0,0,0,0,0,0,0,1,1
47268,3,0,0,0,0,1,0,0,0,1,0,1
47269,2,0,0,0,0,0,1,0,0,0,0,0
47270,2,0,0,0,0,0,0,0,1,1,0,0
47271,2,0,1,0,0,0,0,0,0,1,1,0
47272,3,0,0,1,1,0,0,0,0,1,0,0
47273,2,0,0,1,1,0,0,0,0,1,0,0
47274,1,1,0,0,0,0,0,0,0,0,1,0
47275,3,1,0,0,0,1,1,0,1,0,0,0
47276,2,0,0,0,1,0,1,0,0,0,0,0
47277,1,0,1,0,0,0,0,0,0,1,0,0
47278,2,0,1,0,0,1,0,0,0,1,0,0
47279,1,0,1,0,0,0,0,0,1,1,1,0
47280,1,0,0,0,0,0,0,0,0,1,0,0
47281,1,0,1,1,0,0,0,0,0,0,0,0
47282,3,1,0,0,0,0,0,0,1,1,0,0
47283,2,0,1,0,0,0,0,0,0,1,0,0
47284,2,1,1,0,0,0,0,0,0,1,0,0
47285,2,1,0,0,0,0,0,0,0,0,0,0
47286,1,0,0,0,0,0,0,0,0,1,0,0
47287,3,1,0,0,1,0,0,1,0,0,1,0
47288,2,0,0,0,0,0,0,0,0,0,1,0
47290,3,0,0,1,0,0,0,1,0,0,1,0
47291,3,1,0,0,0,0,0,0,1,1,0,1
47292,2,0,0,1,0,0,0,0,0,0,1,0
47293,2,1,1,0,1,0,0,0,1,0,1,0
47294,3,0,0,0,1,1,0,0,0,0,1,0
47295,2,0,0,0,0,1,0,0,0,1,1,0
47296,3,0,1,1,0,1,0,1,1,1,0,0
47297,3,0,0,1,0,0,0,0,1,0,1,0
47298,1,0,0,1,0,0,0,0,0,0,0,0
47299,2,0,1,1,1,0,0,0,0,0,1,0
47300,1,0,1,0,0,0,0,0,1,1,0,0
47301,2,1,1,0,1,0,0,0,0,1,1,1
47302,3,0,0,1,1,0,1,1,0,0,0,0
47303,3,0,0,0,0,1,0,0,0,1,0,0
47304,1,0,0,0,0,0,0,0,1,0,1,1
47305,1,0,0,1,1,0,0,1,0,0,0,1
47306,1,0,1,0,0,0,0,0,0,0,0,0
47307,1,0,0,0,0,0,1,0,1,1,0,0
47308,3,0,0,0,0,0,1,0,0,0,0,0
47309,3,1,0,0,0,0,0,1,0,1,0,0
47310,1,0,0,0,0,0,0,0,0,1,0,1
47311,2,0,0,0,0,0,1,0,0,0,0,1
47312,2,0,0,0,0,1,0,0,0,0,0,0
47313,2,0,1,1,0,0,1,0,0,0,0,0
47314,2,0,0,0,0,0,0,0,1,1,0,0
47315,1,0,0,0,1,0,0,0,0,0,0,1
47316,2,0,1,0,0,0,0,0,0,0,0,0
47317,3,0,0,0,0,0,0,0,0,1,0,0
47319,3,0,0,0,0,0,0,0,0,0,0,1
47320,2,0,0,0,0,0,0,0,1,1,0,1
47321,3,1,0,1,0,0,0,1,1,1,0,0
47322,1,1,0,0,0,0,0,0,0,0,0,1
47323,1,0,0,0,0,0,1,0,0,1,0,0
47324,3,0,1,0,0,0,0,1,1,1,0,0
47325,2,0,0,1,0,0,0,0,0,1,0,0
47326,1,0,0,0,0,0,0,0,1,0,1,0
47327,3,0,0,0,0,0,0,0,0,1,0,0
47328,1,0,0,0,1,0,0,0,0,0,1,0
47329,2,0,0,1,1,0,1,0,0,0,0,0
47330,1,0,0,0,0,1,0,0,0,1,0,0
47331,1,0,1,0,0,1,0,0,0,1,0,0
47332,3,0,0,0,0,0,0,0,0,0,1,0
47333,2,1,1,0,1,0,0,0,0,0,0,0
47334,1,0,1,1,0,0,0,1,0,1,1,0
47335,1,1,0,1,0,0,0,0,0,0,0,0
47336,1,0,1,1,0,0,0,1,0,0,0,0
47337,3,1,1,0,1,0,0,1,0,1,0,0
47338,1,0,0,0,1,0,0,0,0,0,1,0
47339,2,0,1,0,0,0,0,1,0,1,0,0
47340,2,0,0,0,0,0,0,1,0,1,1,0
47341,2,0,0,1,0,0,0,0,0,0,1,0
47342,3,0,1,0,0,0,0,0,1,0,0,0
47343,1,0,1,0,0,0,0,0,0,0,0,0
47344,2,0,1,0,0,0,0,0,1,0,0,0
47345,1,0,0,1,0,0,0,0,0,0,1,0
47346,3,0,1,0,0,0,1,1,1,1,0,0
47347,1,1,0,0,0,0,0,0,0,0,1,0
47348,2,0,0,0,0,0,0,0,0,1,0,0
47349,3,0,1,0,0,1,0,0,0,1,1,0
47350,2,0,1,1,1,0,0,0,0,0,1,0
47351,1,0,0,1,0,0,0,0,0,1,1,0
47352,3,0,0,1,0,1,0,0,0,0,1,0
47353,1,0,1,0,0,0,0,0,0,1,0,1
47354,3,0,0,1,0,1,0,0,0,0,1,0
47355,2,0,1,0,0,1,0,0,0,0,1,0
47356,3,0,0,0,0,1,0,0,0,0,0,1
47357,3,0,0,0,0,1,0,0,0,1,0,0
47358,1,0,0,0,0,0,1,0,0,0,0,0
47359,3,1,0,0,0,0,0,0,0,1,0,1
47360,2,0,0,0,0,0,1,0,0,1,0,0
47361,1,0,0,0,0,0,0,0,0,1,0,0
47362,1,0,1,0,1,1,1,1,0,0,1,0
47363,2,0,1,0,0,0,1,0,0,0,0,0
47364,2,0,0,1,0,0,0,0,1,1,1,0
47365,1,0,0,0,1,1,0,0,0,0,0,0
47366,3,1,0,0,1,1,0,0,0,0,0,0
47367,1,0,0,0,0,0,0,0,0,1,1,0
47368,1,0,0,0,1,0,0,1,0,0,0,1
47369,2,0,0,0,0,0,0,0,1,1,1,1
47370,1,0,0,0,0,1,1,0,0,0,0,0
47371,2,0,0,0,0,1,0,0,0,0,0,1
47372,1,0,0,0,1,0,0,0,0,0,0,0
47373,1,0,1,1,0,0,0,0,0,0,0,0
47374,1,1,0,0,0,0,0,0,0,0,0,0
47375,3,0,0,0,0,0,0,0,0,1,0,0
47376,3,0,0,0,0,0,0,0,0,0,0,1
47377,1,0,1,0,1,0,0,0,1,0,1,1
47378,1,0,0,0,0,0,0,1,0,0,0,0
47379,3,0,0,1,0,0,0,0,0,0,0,0
47380,1,1,1,0,0,1,0,0,0,1,0,0
47381,1,0,0,1,0,0,0,0,0,0,1,0
47382,1,0,0,0,1,0,0,0,0,1,0,0
47383,2,0,1,0,0,0,0,1,1,0,0,0
47384,3,0,0,1,0,0,0,1,0,0,0,0
47385,3,0,0,0,0,0,0,1,0,0,0,0
47386,2,0,1,0,0,0,0,0,0,0,0,0
47387,2,0,0,0,0,1,0,1,0,1,1,0
47388,3,0,1,0,0,0,0,0,0,0,0,0
47389,3,0,0,0,1,0,0,0,0,1,1,1
47390,2,0,0,0,1,0,1,1,1,0,1,0
47391,1,0,1,0,0,0,1,0,0,1,1,0
47392,1,0,0,0,1,0,0,0,0,1,0,0
47393,3,1,0,0,0,0,0,0,0,1,0,0
47394,2,0,1,1,1,1,0,0,0,0,1,0
47395,3,0,1,1,1,0,0,1,0,0,1,1
47396,3,1,1,0,0,0,0,0,0,0,0,1
47397,1,1,0,0,0,1,0,0,0,0,0,0
47398,1,0,1,0,0,1,0,0,0,0,1,0
47399,2,0,0,1,0,0,0,0,0,1,0,0
47400,3,0,0,0,0,0,0,0,1,0,0,0
47401,2,0,0,0,0,0,0,0,0,0,0,1
47402,2,0,0,0,0,0,0,1,0,1,0,0
47403,2,1,0,0,0,0,1,0,0,0,1,0
47404,1,0,1,0,0,0,0,0,0,0,1,1
47405,3,1,0,0,0,0,0,1,0,0,0,0
47406,2,0,0,0,0,1,0,0,0,0,0,0
47407,3,0,0,0,1,1,0,0,0,1,0,1
47408,2,0,0,1,0,1,1,1,0,1,0,0
47409,3,0,0,0,0,0,0,1,1,0,1,1
47410,2,0,1,0,0,0,0,0,1,0,0,0
47411,3,1,1,1,0,0,0,0,0,1,0,0
47413,3,0,0,0,0,0,0,0,0,1,1,0
47414,3,0,0,1,0,0,0,0,0,0,1,0
47415,3,1,0,0,0,0,0,1,0,1,1,0
47416,3,1,0,1,0,0,0,0,0,1,0,1
47417,3,1,0,0,0,0,0,1,0,1,0,0
47419,1,1,0,1,0,0,0,0,0,0,0,1
47420,2,1,0,1,1,0,0,0,1,1,0,0
47421,1,0,1,1,0,0,0,0,0,0,1,1
47422,1,0,0,0,0,0,1,0,0,0,0,0
47423,1,0,0,0,0,1,0,0,0,0,1,0
47424,3,1,1,0,1,0,1,1,0,1,0,1
47425,1,1,0,0,0,0,0,0,0,1,0,0
47426,1,0,1,0,0,0,1,0,0,0,0,1
47427,1,0,1,0,0,1,0,0,0,0,0,1
47428,3,1,1,0,0,0,0,0,0,0,1,0
47429,1,0,0,0,0,0,0,0,0,0,1,1
47430,1,0,0,0,0,1,0,1,0,0,1,0
47431,3,0,0,0,0,0,0,0,0,1,0,0
47433,1,0,0,0,0,0,0,0,0,1,1,0
47434,3,1,1,0,0,1,0,0,1,0,1,0
47435,1,1,0,1,0,1,1,0,0,1,0,0
47436,1,0,0,0,0,0,0,0,0,1,1,0
47437,3,0,1,0,1,0,0,1,0,1,0,0
47438,2,0,0,1,0,0,0,0,0,0,0,0
47439,2,0,1,1,0,0,0,0,0,1,1,0
47440,2,0,1,1,1,1,0,0,0,0,1,0
47441,3,0,0,0,0,0,1,0,0,1,0,0
47442,2,1,0,0,0,0,0,1,0,0,1,0
47443,1,0,0,0,1,0,0,0,0,0,0,0
47444,1,0,0,0,0,0,0,0,0,1,1,0
47445,1,1,0,0,0,0,0,1,1,0,1,0
47446,2,0,0,1,0,0,1,0,1,0,1,0
47448,1,0,0,1,0,0,0,0,0,1,0,0
47449,1,0,1,0,0,0,1,1,0,1,1,0
47450,3,0,0,0,1,0,0,0,1,0,1,0
47451,1,0,0,1,0,0,0,0,0,0,1,0
47452,2,0,0,0,0,0,0,1,0,0,1,0
47453,3,0,0,0,0,0,0,1,0,0,0,0
47455,2,0,0,1,1,0,0,0,0,0,0,0
47456,3,0,0,0,0,0,0,0,1,0,0,0
47457,1,0,0,0,0,0,0,0,0,1,0,0
47458,1,0,0,0,0,0,0,0,0,1,0,0
47459,1,0,0,1,1,0,0,0,0,0,0,0
47460,3,0,0,0,1,1,0,0,1,1,1,0
